"vol","cur","cap","tpwr"
"11780","1","77","0.01"
"11778","1","77","0.01"
"11781","1","77","0.01"
"11778","1","77","0.01"
"11776","1","77","0.01"
"11774","1","77","0.01"
"11777","1","77","0.01"
"11779","1","77","0.01"
"11782","1","78","0.01"
"11783","1","78","0.01"
"11784","1","78","0.01"
"11783","1","78","0.01"
"11783","1","78","0.01"
"11783","1","78","0.01"
"11782","1","78","0.01"
"11788","1","78","0.01"
"11782","1","78","0.01"
"11786","1","78","0.01"
"11780","1","78","0.01"
"11783","1","78","0.01"
"11789","1","78","0.01"
"11787","1","78","0.01"
"11786","1","78","0.01"
"11785","0","78","0.00"
"11793","1","78","0.01"
"11786","1","78","0.01"
"11785","1","78","0.01"
"11792","1","78","0.01"
"11791","0","78","0.00"
"11791","1","78","0.01"
"11787","1","78","0.01"
"11791","1","78","0.01"
"11789","1","78","0.01"
"11785","1","78","0.01"
"11793","0","78","0.00"
"11788","0","78","0.00"
"11790","1","78","0.01"
"11789","1","78","0.01"
"11793","0","78","0.00"
"11798","1","78","0.01"
"11796","1","78","0.01"
"11794","1","78","0.01"
"11793","1","78","0.01"
"11797","1","78","0.01"
"11799","1","78","0.01"
"11795","1","78","0.01"
"11792","1","78","0.01"
"11794","1","78","0.01"
"11796","1","78","0.01"
"11797","1","78","0.01"
"11803","1","78","0.01"
"11798","0","78","0.00"
"11800","1","78","0.01"
"11801","1","78","0.01"
"11797","1","78","0.01"
"11799","1","78","0.01"
"11802","1","78","0.01"
"11800","1","78","0.01"
"11803","1","78","0.01"
"11802","1","78","0.01"
"11806","1","78","0.01"
"11803","1","78","0.01"
"11807","0","78","0.00"
"11807","1","78","0.01"
"11802","1","78","0.01"
"11808","1","78","0.01"
"11802","1","78","0.01"
"11803","1","78","0.01"
"11807","1","78","0.01"
"11803","1","78","0.01"
"11805","1","78","0.01"
"11805","0","78","0.00"
"11809","1","78","0.01"
"11806","1","78","0.01"
"11804","1","78","0.01"
"11809","1","78","0.01"
"11811","1","78","0.01"
"11810","1","78","0.01"
"11811","0","78","0.00"
"11810","1","78","0.01"
"11811","1","78","0.01"
"11812","1","78","0.01"
"11812","1","78","0.01"
"11813","1","79","0.01"
"11810","1","79","0.01"
"11818","0","79","0.00"
"11817","0","79","0.00"
"11813","1","79","0.01"
"11813","1","79","0.01"
"11813","1","79","0.01"
"11815","1","79","0.01"
"11814","1","79","0.01"
"11819","1","79","0.01"
"11818","1","79","0.01"
"11818","1","79","0.01"
"11815","1","79","0.01"
"11818","1","79","0.01"
"11816","1","79","0.01"
"11807","1","79","0.01"
"11818","1","79","0.01"
"11822","1","79","0.01"
"11822","1","79","0.01"
"11817","1","79","0.01"
"11822","1","79","0.01"
"11829","1","79","0.01"
"11823","1","79","0.01"
"11829","1","79","0.01"
"11818","1","79","0.01"
"11823","1","79","0.01"
"11823","1","79","0.01"
"11820","1","79","0.01"
"11819","1","79","0.01"
"11827","1","79","0.01"
"11824","1","79","0.01"
"11825","1","79","0.01"
"11831","1","79","0.01"
"11823","1","79","0.01"
"11823","1","79","0.01"
"11828","1","79","0.01"
"11827","1","79","0.01"
"11826","0","79","0.00"
"11826","1","79","0.01"
"11826","1","79","0.01"
"11827","1","79","0.01"
"11831","1","79","0.01"
"11827","1","79","0.01"
"11830","1","79","0.01"
"11826","1","79","0.01"
"11824","1","79","0.01"
"11825","1","79","0.01"
"11827","1","79","0.01"
"11831","1","79","0.01"
"11830","1","79","0.01"
"11833","1","79","0.01"
"11833","1","79","0.01"
"11834","0","79","0.00"
"11833","1","79","0.01"
"11829","1","79","0.01"
"11834","1","79","0.01"
"11830","0","79","0.00"
"11829","0","79","0.00"
"11834","0","79","0.00"
"11836","0","79","0.00"
"11830","1","79","0.01"
"11834","1","79","0.01"
"11836","1","79","0.01"
"11837","1","79","0.01"
"11839","1","79","0.01"
"11835","1","79","0.01"
"11838","1","79","0.01"
"11837","0","79","0.00"
"11841","0","79","0.00"
"11840","1","79","0.01"
"11831","1","79","0.01"
"11836","1","79","0.01"
"11841","1","79","0.01"
"11839","1","79","0.01"
"11836","1","79","0.01"
"11843","1","79","0.01"
"11844","1","79","0.01"
"11840","1","79","0.01"
"11839","1","79","0.01"
"11840","0","79","0.00"
"11843","0","79","0.00"
"11839","1","79","0.01"
"11838","1","79","0.01"
"11844","0","79","0.00"
"11844","0","80","0.00"
"11842","0","80","0.00"
"11842","0","80","0.00"
"11842","1","80","0.01"
"11841","1","80","0.01"
"11851","1","80","0.01"
"11845","1","80","0.01"
"11850","1","80","0.01"
"11846","1","80","0.01"
"11846","1","80","0.01"
"11850","1","80","0.01"
"11847","0","80","0.00"
"11848","1","80","0.01"
"11843","1","80","0.01"
"11847","1","80","0.01"
"11849","0","80","0.00"
"11846","1","80","0.01"
"11853","1","80","0.01"
"11852","1","80","0.01"
"11851","1","80","0.01"
"11850","1","80","0.01"
"11853","1","80","0.01"
"11853","1","80","0.01"
"11850","0","80","0.00"
"11851","0","80","0.00"
"11857","1","80","0.01"
"11849","1","80","0.01"
"11853","1","80","0.01"
"11853","1","80","0.01"
"11853","1","80","0.01"
"11853","1","80","0.01"
"11854","1","80","0.01"
"11858","1","80","0.01"
"11861","1","80","0.01"
"11850","1","80","0.01"
"11857","1","80","0.01"
"11858","1","80","0.01"
"11854","1","80","0.01"
"11855","1","80","0.01"
"11860","1","80","0.01"
"11856","1","80","0.01"
"11855","1","80","0.01"
"11855","1","80","0.01"
"11859","1","80","0.01"
"11858","1","80","0.01"
"11859","1","80","0.01"
"11856","1","80","0.01"
"11858","1","80","0.01"
"11863","0","80","0.00"
"11862","1","80","0.01"
"11860","1","80","0.01"
"11860","1","80","0.01"
"11863","1","80","0.01"
"11864","1","80","0.01"
"11865","1","80","0.01"
"11864","1","80","0.01"
"11867","1","80","0.01"
"11860","1","80","0.01"
"11863","1","80","0.01"
"11865","1","80","0.01"
"11864","1","80","0.01"
"11868","1","80","0.01"
"11872","1","80","0.01"
"11868","1","80","0.01"
"11870","1","80","0.01"
"11862","1","80","0.01"
"11863","1","80","0.01"
"11873","1","80","0.01"
"11869","1","80","0.01"
"11863","1","80","0.01"
"11867","1","80","0.01"
"11867","1","80","0.01"
"11869","1","80","0.01"
"11871","1","80","0.01"
"11866","1","80","0.01"
"11876","1","80","0.01"
"11876","1","80","0.01"
"11876","1","80","0.01"
"11869","1","80","0.01"
"11868","1","80","0.01"
"11869","1","80","0.01"
"11879","1","80","0.01"
"11875","1","80","0.01"
"11871","1","80","0.01"
"11870","1","80","0.01"
"11868","1","80","0.01"
"11876","1","80","0.01"
"11872","1","80","0.01"
"11876","0","80","0.00"
"11877","0","80","0.00"
"11880","1","80","0.01"
"11881","1","81","0.01"
"11872","1","81","0.01"
"11879","1","81","0.01"
"11882","1","81","0.01"
"11881","1","81","0.01"
"11882","1","81","0.01"
"11872","0","81","0.00"
"11878","0","81","0.00"
"11879","0","81","0.00"
"11880","1","81","0.01"
"11877","1","81","0.01"
"11878","1","81","0.01"
"11879","1","81","0.01"
"11881","1","81","0.01"
"11879","1","81","0.01"
"11887","1","81","0.01"
"11883","1","81","0.01"
"11884","1","81","0.01"
"11882","1","81","0.01"
"11883","1","81","0.01"
"11881","0","81","0.00"
"11883","0","81","0.00"
"11879","1","81","0.01"
"11887","1","81","0.01"
"11885","1","81","0.01"
"11886","1","81","0.01"
"11886","1","81","0.01"
"11893","1","81","0.01"
"11883","1","81","0.01"
"11889","1","81","0.01"
"11888","1","81","0.01"
"11883","1","81","0.01"
"11889","1","81","0.01"
"11887","1","81","0.01"
"11883","1","81","0.01"
"11891","1","81","0.01"
"11884","1","81","0.01"
"11891","1","81","0.01"
"11890","1","81","0.01"
"11888","1","81","0.01"
"11889","0","81","0.00"
"11889","1","81","0.01"
"11890","1","81","0.01"
"11891","1","81","0.01"
"11889","1","81","0.01"
"11891","1","81","0.01"
"11892","1","81","0.01"
"11889","1","81","0.01"
"11891","1","81","0.01"
"11898","1","81","0.01"
"11896","1","81","0.01"
"11891","1","81","0.01"
"11895","1","81","0.01"
"11896","1","81","0.01"
"11896","1","81","0.01"
"11893","1","81","0.01"
"11897","1","81","0.01"
"11897","0","81","0.00"
"11898","1","81","0.01"
"11896","1","81","0.01"
"11900","1","81","0.01"
"11900","0","81","0.00"
"11900","1","81","0.01"
"11897","1","81","0.01"
"11897","1","81","0.01"
"11898","1","81","0.01"
"11900","1","81","0.01"
"11900","1","81","0.01"
"11897","1","81","0.01"
"11900","1","81","0.01"
"11904","1","81","0.01"
"11907","1","81","0.01"
"11902","1","81","0.01"
"11898","1","81","0.01"
"11904","1","81","0.01"
"11906","1","81","0.01"
"11904","1","81","0.01"
"11908","1","81","0.01"
"11908","1","81","0.01"
"11905","1","81","0.01"
"11905","1","81","0.01"
"11905","1","81","0.01"
"11909","0","81","0.00"
"11909","1","81","0.01"
"11912","1","81","0.01"
"11908","0","81","0.00"
"11911","0","81","0.00"
"11908","1","81","0.01"
"11905","1","81","0.01"
"11909","0","81","0.00"
"11908","1","81","0.01"
"11908","1","81","0.01"
"11913","1","81","0.01"
"11915","1","81","0.01"
"11913","1","82","0.01"
"11910","1","82","0.01"
"11912","1","82","0.01"
"11910","0","82","0.00"
"11910","0","82","0.00"
"11907","0","82","0.00"
"11914","0","82","0.00"
"11911","0","82","0.00"
"11912","1","82","0.01"
"11913","1","82","0.01"
"11917","1","82","0.01"
"11915","1","82","0.01"
"11914","0","82","0.00"
"11912","1","82","0.01"
"11910","0","82","0.00"
"11915","0","82","0.00"
"11907","1","82","0.01"
"11917","1","82","0.01"
"11918","1","82","0.01"
"11916","1","82","0.01"
"11917","1","82","0.01"
"11915","1","82","0.01"
"11913","1","82","0.01"
"11921","1","82","0.01"
"11916","1","82","0.01"
"11917","1","82","0.01"
"11920","1","82","0.01"
"11914","1","82","0.01"
"11919","1","82","0.01"
"11921","1","82","0.01"
"11921","1","82","0.01"
"11922","0","82","0.00"
"11918","1","82","0.01"
"11919","1","82","0.01"
"11923","1","82","0.01"
"11927","1","82","0.01"
"11928","1","82","0.01"
"11920","1","82","0.01"
"11924","1","82","0.01"
"11926","0","82","0.00"
"11925","0","82","0.00"
"11925","0","82","0.00"
"11929","1","82","0.01"
"11923","1","82","0.01"
"11924","1","82","0.01"
"11928","1","82","0.01"
"11922","1","82","0.01"
"11921","1","82","0.01"
"11930","1","82","0.01"
"11919","1","82","0.01"
"11927","1","82","0.01"
"11926","0","82","0.00"
"11930","1","82","0.01"
"11932","1","82","0.01"
"11926","1","82","0.01"
"11931","1","82","0.01"
"11922","1","82","0.01"
"11929","1","82","0.01"
"11934","1","82","0.01"
"11928","1","82","0.01"
"11929","1","82","0.01"
"11935","1","82","0.01"
"11928","1","82","0.01"
"11932","0","82","0.00"
"11929","1","82","0.01"
"11933","1","82","0.01"
"11937","0","82","0.00"
"11935","0","82","0.00"
"11932","1","82","0.01"
"11933","1","82","0.01"
"11936","1","82","0.01"
"11939","1","82","0.01"
"11934","1","82","0.01"
"11928","1","82","0.01"
"11938","1","82","0.01"
"11936","1","82","0.01"
"11936","0","82","0.00"
"11936","0","82","0.00"
"11937","0","82","0.00"
"11934","0","82","0.00"
"11937","1","82","0.01"
"11936","1","82","0.01"
"11936","1","82","0.01"
"11934","1","82","0.01"
"11940","1","82","0.01"
"11940","1","82","0.01"
"11941","1","82","0.01"
"11942","1","82","0.01"
"11940","1","82","0.01"
"11943","1","82","0.01"
"11942","1","82","0.01"
"11938","1","82","0.01"
"11940","1","82","0.01"
"11942","1","82","0.01"
"11938","1","82","0.01"
"11940","1","82","0.01"
"11944","1","82","0.01"
"11946","1","82","0.01"
"11939","1","82","0.01"
"11944","1","82","0.01"
"11949","1","82","0.01"
"11938","1","82","0.01"
"11943","1","82","0.01"
"11940","1","82","0.01"
"11946","1","82","0.01"
"11953","1","83","0.01"
"11944","1","83","0.01"
"11950","1","83","0.01"
"11947","1","83","0.01"
"11946","1","83","0.01"
"11949","1","83","0.01"
"11947","1","83","0.01"
"11947","1","83","0.01"
"11946","0","83","0.00"
"11952","0","83","0.00"
"11947","1","83","0.01"
"11955","1","83","0.01"
"11947","1","83","0.01"
"11944","1","83","0.01"
"11956","1","83","0.01"
"11951","1","83","0.01"
"11953","1","83","0.01"
"11954","0","83","0.00"
"11948","0","83","0.00"
"11952","1","83","0.01"
"11949","1","83","0.01"
"11953","1","83","0.01"
"11955","1","83","0.01"
"11952","1","83","0.01"
"11950","1","83","0.01"
"11949","0","83","0.00"
"11952","1","83","0.01"
"11953","1","83","0.01"
"11950","1","83","0.01"
"11959","1","83","0.01"
"11954","1","83","0.01"
"11948","1","83","0.01"
"11956","1","83","0.01"
"11959","1","83","0.01"
"11958","1","83","0.01"
"11955","1","83","0.01"
"11964","1","83","0.01"
"11954","1","83","0.01"
"11957","1","83","0.01"
"11954","1","83","0.01"
"11953","1","83","0.01"
"11956","0","83","0.00"
"11953","0","83","0.00"
"11961","1","83","0.01"
"11958","1","83","0.01"
"11959","1","83","0.01"
"11958","1","83","0.01"
"11959","1","83","0.01"
"11957","1","83","0.01"
"11961","0","83","0.00"
"11957","0","83","0.00"
"11962","1","83","0.01"
"11964","1","83","0.01"
"11963","0","83","0.00"
"11956","0","83","0.00"
"11965","0","83","0.00"
"11960","0","83","0.00"
"11964","0","83","0.00"
"11966","1","83","0.01"
"11967","1","83","0.01"
"11966","1","83","0.01"
"11963","1","83","0.01"
"11971","1","83","0.01"
"11965","1","83","0.01"
"11966","0","83","0.00"
"11969","1","83","0.01"
"11965","1","83","0.01"
"11966","1","83","0.01"
"11965","1","83","0.01"
"11970","1","83","0.01"
"11964","1","83","0.01"
"11965","1","83","0.01"
"11969","1","83","0.01"
"11970","1","83","0.01"
"11968","1","83","0.01"
"11972","1","83","0.01"
"11970","1","83","0.01"
"11967","1","83","0.01"
"11969","1","83","0.01"
"11972","1","83","0.01"
"11967","1","83","0.01"
"11969","1","83","0.01"
"11970","1","83","0.01"
"11972","1","83","0.01"
"11969","1","83","0.01"
"11970","1","83","0.01"
"11974","1","83","0.01"
"11972","1","83","0.01"
"11974","0","83","0.00"
"11971","1","83","0.01"
"11973","1","83","0.01"
"11976","1","83","0.01"
"11977","1","83","0.01"
"11966","1","83","0.01"
"11971","1","83","0.01"
"11972","1","83","0.01"
"11978","1","83","0.01"
"11969","1","83","0.01"
"11972","1","83","0.01"
"11972","1","83","0.01"
"11976","1","83","0.01"
"11976","1","83","0.01"
"11981","0","83","0.00"
"11977","1","83","0.01"
"11983","1","83","0.01"
"11981","1","83","0.01"
"11976","1","83","0.01"
"11979","1","83","0.01"
"11983","1","84","0.01"
"11976","1","84","0.01"
"11979","1","84","0.01"
"11979","1","84","0.01"
"11977","1","84","0.01"
"11982","1","84","0.01"
"11980","1","84","0.01"
"11991","1","84","0.01"
"11983","1","84","0.01"
"11985","1","84","0.01"
"11984","1","84","0.01"
"11979","1","84","0.01"
"11985","1","84","0.01"
"11984","1","84","0.01"
"11986","1","84","0.01"
"11986","1","84","0.01"
